Customer_ID,Age,Gender,City,Membership_Type,Avg_Spend,Purchase_Frequency,Preferred_Category
CUST104436,69,Female,Hyderabad,Bronze,4298.72,1,Sports
CUST104437,45,Female,Ahmedabad,Gold,16417.0,20,Grocery
CUST104438,58,Female,Delhi,Platinum,46397.81,30,Fashion
CUST104439,35,Male,Pune,Bronze,4239.39,4,Electronics
CUST104440,50,Other,Bangalore,Gold,20913.54,19,Grocery
CUST104441,61,Female,Ahmedabad,Gold,11366.3,9,Home
CUST104442,60,Female,Mumbai,Bronze,2200.34,5,Sports
CUST104443,61,Other,Hyderabad,Bronze,4672.48,5,Grocery
CUST104444,53,Female,Ahmedabad,Silver,5346.37,4,Home
CUST104445,25,Male,Ahmedabad,Platinum,60612.07,40,Grocery
CUST104446,70,Other,Kolkata,Bronze,1313.78,4,Grocery
CUST104447,66,Female,Pune,Gold,21682.92,17,Grocery
CUST104448,41,Other,Pune,Bronze,1565.88,1,Grocery
CUST104449,39,Female,Chennai,Gold,27526.38,9,Home
CUST104450,64,Other,Ahmedabad,Silver,10864.19,6,Home
CUST104451,39,Other,Bangalore,Silver,10661.6,7,Sports
CUST104452,67,Female,Hyderabad,Gold,23783.35,12,Electronics
CUST104453,29,Female,Delhi,Gold,15190.66,19,Fashion
CUST104454,50,Other,Kolkata,Gold,22436.25,11,Sports
CUST104455,60,Male,Ahmedabad,Bronze,1883.04,5,Fashion
CUST104456,68,Other,Mumbai,Silver,4103.35,6,Grocery
CUST104457,23,Male,Jaipur,Bronze,1388.7,1,Home
CUST104458,44,Other,Mumbai,Silver,9720.59,9,Home
CUST104459,29,Other,Mumbai,Silver,5808.18,5,Sports
CUST104460,43,Other,Jaipur,Silver,11882.12,4,Home
CUST104461,51,Other,Lucknow,Silver,4268.49,6,Grocery
CUST104462,56,Other,Delhi,Platinum,37248.77,25,Electronics
CUST104463,35,Male,Chennai,Bronze,4245.37,3,Home
CUST104464,53,Male,Lucknow,Silver,3828.71,9,Grocery
CUST104465,59,Female,Lucknow,Bronze,4220.18,3,Fashion
CUST104466,30,Male,Kolkata,Bronze,1226.09,3,Grocery
CUST104467,65,Other,Bangalore,Bronze,648.79,4,Electronics
CUST104468,22,Female,Lucknow,Platinum,71883.12,22,Sports
CUST104469,24,Other,Ahmedabad,Gold,24511.02,8,Electronics
CUST104470,35,Male,Pune,Platinum,68208.14,31,Grocery
CUST104471,45,Male,Kolkata,Platinum,56875.15,27,Grocery
CUST104472,30,Male,Kolkata,Bronze,3926.11,1,Home
CUST104473,36,Male,Lucknow,Bronze,4387.01,3,Sports
CUST104474,59,Other,Pune,Silver,8973.31,6,Electronics
CUST104475,26,Male,Mumbai,Silver,4939.77,6,Fashion
CUST104476,70,Other,Delhi,Silver,3023.21,8,Electronics
CUST104477,45,Male,Kolkata,Bronze,4944.27,1,Sports
CUST104478,64,Male,Delhi,Silver,9272.86,6,Grocery
CUST104479,31,Male,Kolkata,Silver,7442.4,4,Electronics
CUST104480,54,Female,Lucknow,Bronze,1085.24,1,Sports
CUST104481,60,Male,Lucknow,Silver,5635.12,5,Electronics
CUST104482,54,Female,Jaipur,Silver,3225.53,9,Fashion
CUST104483,24,Male,Pune,Silver,6747.18,7,Fashion
CUST104484,30,Other,Chennai,Bronze,2718.06,1,Sports
CUST104485,39,Male,Delhi,Gold,16877.76,18,Grocery
CUST104486,52,Other,Jaipur,Bronze,578.48,3,Sports
CUST104487,62,Female,Pune,Bronze,4917.11,2,Grocery
CUST104488,66,Other,Ahmedabad,Gold,21314.92,18,Grocery
CUST104489,33,Other,Lucknow,Silver,10328.91,8,Electronics
CUST104490,50,Female,Jaipur,Bronze,2887.9,5,Home
CUST104491,18,Male,Jaipur,Silver,4286.35,10,Sports
CUST104492,30,Other,Jaipur,Silver,3213.36,5,Electronics
CUST104493,53,Other,Kolkata,Gold,17095.5,16,Sports
CUST104494,53,Male,Hyderabad,Gold,16981.5,13,Grocery
CUST104495,65,Male,Jaipur,Silver,10600.49,3,Electronics
CUST104496,50,Female,Chennai,Silver,9938.64,4,Electronics
CUST104497,55,Female,Pune,Bronze,1932.47,3,Fashion
CUST104498,35,Female,Mumbai,Bronze,3484.23,5,Fashion
CUST104499,21,Other,Hyderabad,Silver,4310.84,4,Fashion
CUST104500,37,Other,Hyderabad,Silver,9330.69,9,Fashion
CUST104501,25,Female,Kolkata,Silver,3792.38,4,Sports
CUST104502,63,Male,Hyderabad,Bronze,1051.53,3,Electronics
CUST104503,33,Male,Hyderabad,Bronze,3771.41,3,Sports
CUST104504,37,Female,Kolkata,Silver,7547.76,3,Fashion
CUST104505,50,Other,Lucknow,Bronze,2042.33,3,Electronics
CUST104506,22,Female,Jaipur,Gold,18912.25,10,Fashion
CUST104507,36,Male,Delhi,Bronze,3123.53,5,Grocery
CUST104508,39,Male,Jaipur,Silver,9463.65,7,Grocery
CUST104509,38,Male,Bangalore,Platinum,39546.89,36,Electronics
CUST104510,28,Other,Jaipur,Bronze,3484.2,4,Electronics
CUST104511,67,Male,Hyderabad,Silver,5811.32,6,Grocery
CUST104512,41,Female,Bangalore,Bronze,1522.11,1,Grocery
CUST104513,25,Male,Hyderabad,Silver,5721.31,10,Electronics
CUST104514,50,Other,Delhi,Silver,11175.11,10,Grocery
CUST104515,26,Female,Delhi,Silver,6595.51,10,Grocery
CUST104516,40,Female,Lucknow,Silver,5751.48,9,Home
CUST104517,57,Other,Kolkata,Gold,18057.57,8,Home
CUST104518,25,Male,Lucknow,Bronze,2745.96,2,Grocery
CUST104519,22,Male,Ahmedabad,Bronze,3795.0,5,Electronics
CUST104520,63,Male,Hyderabad,Gold,14243.91,14,Sports
CUST104521,57,Other,Ahmedabad,Silver,11200.95,4,Grocery
CUST104522,51,Other,Lucknow,Gold,12354.08,11,Grocery
CUST104523,21,Male,Ahmedabad,Silver,6320.54,9,Electronics
CUST104524,31,Female,Bangalore,Gold,24426.23,15,Grocery
CUST104525,69,Female,Ahmedabad,Silver,10778.83,4,Sports
CUST104526,51,Female,Chennai,Gold,19746.95,10,Grocery
CUST104527,37,Male,Ahmedabad,Platinum,27868.81,38,Sports
CUST104528,47,Male,Mumbai,Silver,6664.06,6,Sports
CUST104529,47,Female,Lucknow,Bronze,2471.7,4,Home
CUST104530,59,Other,Mumbai,Bronze,4232.89,3,Sports
CUST104531,68,Female,Chennai,Bronze,2045.84,4,Grocery
CUST104532,59,Male,Chennai,Bronze,2018.26,2,Grocery
CUST104533,24,Male,Ahmedabad,Bronze,4826.92,5,Fashion
CUST104534,62,Male,Chennai,Silver,6077.37,4,Electronics
CUST104535,36,Other,Jaipur,Silver,4404.12,7,Grocery
CUST104536,37,Male,Jaipur,Silver,3213.04,9,Fashion
CUST104537,43,Male,Ahmedabad,Silver,4407.46,7,Fashion
CUST104538,44,Male,Lucknow,Bronze,2531.37,5,Home
CUST104539,65,Other,Pune,Bronze,3743.03,3,Home
CUST104540,40,Male,Kolkata,Bronze,2247.2,3,Sports
CUST104541,40,Male,Hyderabad,Silver,11162.71,3,Home
CUST104542,28,Male,Jaipur,Bronze,2188.84,4,Sports
CUST104543,24,Female,Mumbai,Bronze,1917.7,5,Home
CUST104544,51,Female,Pune,Silver,5435.5,5,Fashion
CUST104545,70,Male,Chennai,Gold,28635.41,16,Fashion
CUST104546,34,Other,Lucknow,Bronze,4606.41,3,Grocery
CUST104547,43,Male,Mumbai,Silver,11860.31,10,Home
CUST104548,66,Other,Delhi,Silver,10258.93,5,Electronics
CUST104549,32,Female,Bangalore,Gold,10884.72,14,Fashion
CUST104550,33,Other,Bangalore,Platinum,38769.05,37,Grocery
CUST104551,28,Female,Mumbai,Bronze,3757.83,5,Home
CUST104552,55,Other,Ahmedabad,Bronze,1095.24,4,Electronics
CUST104553,60,Female,Mumbai,Gold,18545.34,12,Electronics
CUST104554,55,Other,Delhi,Silver,7184.27,10,Grocery
CUST104555,18,Male,Pune,Silver,10488.11,7,Home
CUST104556,35,Female,Kolkata,Silver,9840.28,3,Electronics
CUST104557,66,Female,Hyderabad,Silver,9059.59,4,Fashion
CUST104558,39,Male,Bangalore,Platinum,68808.38,34,Grocery
CUST104559,36,Male,Bangalore,Platinum,38571.93,29,Fashion
CUST104560,39,Female,Kolkata,Gold,19691.26,16,Electronics
CUST104561,33,Female,Kolkata,Bronze,2748.43,1,Electronics
CUST104562,30,Female,Jaipur,Gold,17033.66,14,Fashion
CUST104563,43,Female,Jaipur,Bronze,2939.42,2,Electronics
CUST104564,29,Male,Ahmedabad,Bronze,560.84,3,Grocery
CUST104565,27,Other,Delhi,Gold,11739.91,20,Fashion
CUST104566,36,Female,Bangalore,Bronze,4225.25,4,Home
CUST104567,34,Male,Ahmedabad,Bronze,3836.42,2,Home
CUST104568,50,Male,Bangalore,Bronze,634.01,5,Grocery
CUST104569,24,Other,Kolkata,Gold,25988.55,12,Electronics
CUST104570,57,Male,Hyderabad,Silver,6938.32,5,Home
CUST104571,41,Other,Chennai,Silver,5093.12,5,Fashion
CUST104572,24,Female,Pune,Bronze,1157.03,5,Fashion
CUST104573,54,Female,Chennai,Gold,17892.64,8,Grocery
CUST104574,43,Male,Chennai,Gold,14494.76,19,Sports
CUST104575,70,Female,Pune,Bronze,3386.34,4,Fashion
CUST104576,50,Male,Hyderabad,Silver,7081.27,4,Fashion
CUST104577,43,Female,Pune,Bronze,3988.76,5,Electronics
CUST104578,42,Female,Kolkata,Platinum,29137.53,33,Grocery
CUST104579,46,Female,Delhi,Silver,6404.15,8,Fashion
CUST104580,36,Male,Ahmedabad,Platinum,78560.93,19,Electronics
CUST104581,45,Male,Mumbai,Bronze,2605.63,2,Home
CUST104582,61,Female,Bangalore,Gold,26828.04,18,Electronics
CUST104583,69,Other,Lucknow,Gold,14080.05,18,Electronics
CUST104584,55,Female,Jaipur,Silver,5942.35,10,Fashion
CUST104585,37,Female,Hyderabad,Platinum,65252.56,37,Grocery
CUST104586,46,Male,Lucknow,Bronze,4522.21,3,Electronics
CUST104587,23,Other,Pune,Bronze,4394.08,2,Grocery
CUST104588,49,Female,Jaipur,Silver,9204.04,5,Sports
CUST104589,55,Other,Chennai,Gold,13474.48,15,Grocery
CUST104590,61,Other,Kolkata,Silver,11820.93,4,Sports
CUST104591,29,Female,Chennai,Bronze,3222.71,4,Sports
CUST104592,31,Other,Kolkata,Silver,6728.47,9,Electronics
CUST104593,70,Male,Pune,Bronze,1584.53,2,Grocery
CUST104594,26,Female,Chennai,Silver,8449.27,4,Home
CUST104595,47,Other,Lucknow,Silver,8967.41,9,Grocery
CUST104596,21,Female,Mumbai,Gold,11303.67,15,Sports
CUST104597,58,Female,Pune,Bronze,2233.07,1,Sports
CUST104598,40,Male,Mumbai,Silver,5935.84,9,Home
CUST104599,63,Male,Jaipur,Bronze,719.88,4,Grocery
CUST104600,46,Female,Lucknow,Bronze,3118.42,1,Electronics
CUST104601,44,Other,Delhi,Gold,13209.27,9,Fashion
CUST104602,27,Other,Lucknow,Platinum,41977.28,33,Home
CUST104603,24,Other,Ahmedabad,Bronze,2341.82,5,Home
CUST104604,63,Other,Chennai,Gold,18418.67,9,Fashion
CUST104605,69,Male,Kolkata,Gold,16849.85,17,Grocery
CUST104606,41,Male,Kolkata,Gold,25568.81,11,Sports
CUST104607,69,Male,Lucknow,Bronze,3789.57,3,Sports
CUST104608,31,Other,Lucknow,Platinum,63764.75,26,Grocery
CUST104609,34,Female,Delhi,Bronze,2306.21,5,Sports
CUST104610,20,Female,Delhi,Bronze,1214.98,1,Grocery
CUST104611,47,Female,Kolkata,Bronze,724.96,5,Fashion
CUST104612,60,Other,Delhi,Silver,9335.94,7,Sports
CUST104613,28,Male,Chennai,Bronze,961.45,1,Home
CUST104614,27,Other,Bangalore,Bronze,736.92,2,Fashion
CUST104615,55,Other,Pune,Bronze,788.11,4,Electronics
CUST104616,21,Other,Pune,Gold,20080.36,17,Grocery
CUST104617,40,Female,Chennai,Gold,15671.06,11,Grocery
CUST104618,67,Other,Jaipur,Bronze,4512.31,5,Sports
CUST104619,36,Other,Hyderabad,Gold,14169.07,18,Electronics
CUST104620,68,Female,Chennai,Gold,24885.42,15,Sports
CUST104621,48,Other,Hyderabad,Gold,14674.45,9,Fashion
CUST104622,64,Male,Mumbai,Bronze,1218.21,2,Sports
CUST104623,51,Female,Ahmedabad,Silver,3764.6,5,Sports
CUST104624,53,Male,Kolkata,Platinum,32723.9,25,Sports
CUST104625,33,Female,Kolkata,Silver,3574.52,8,Grocery
CUST104626,46,Other,Bangalore,Bronze,2258.11,3,Sports
CUST104627,32,Other,Chennai,Silver,5029.3,7,Sports
CUST104628,56,Male,Lucknow,Silver,8598.9,9,Electronics
CUST104629,57,Female,Hyderabad,Silver,10039.83,10,Sports
CUST104630,31,Other,Bangalore,Bronze,2227.99,3,Home
CUST104631,37,Other,Kolkata,Bronze,2845.11,3,Home
CUST104632,65,Male,Delhi,Gold,29639.92,12,Electronics
CUST104633,37,Other,Chennai,Gold,15420.5,8,Home
CUST104634,61,Male,Bangalore,Bronze,3751.59,2,Electronics
CUST104635,65,Other,Lucknow,Platinum,36484.19,38,Sports
CUST104636,21,Male,Ahmedabad,Bronze,2786.9,5,Fashion
CUST104637,39,Female,Pune,Silver,4029.81,10,Grocery
CUST104638,45,Other,Hyderabad,Gold,13167.22,14,Fashion
CUST104639,57,Other,Bangalore,Gold,18357.86,12,Electronics
CUST104640,54,Other,Pune,Platinum,46882.52,17,Sports
CUST104641,55,Male,Lucknow,Bronze,4302.41,3,Grocery
CUST104642,49,Female,Hyderabad,Gold,19037.04,14,Home
CUST104643,67,Other,Pune,Bronze,2427.85,3,Sports
CUST104644,49,Other,Delhi,Gold,17307.13,17,Grocery
CUST104645,67,Other,Kolkata,Gold,17481.12,13,Grocery
CUST104646,50,Female,Delhi,Silver,6822.76,8,Grocery
CUST104647,52,Male,Chennai,Bronze,2332.54,5,Home
CUST104648,20,Other,Chennai,Gold,16604.8,18,Electronics
CUST104649,28,Male,Pune,Bronze,994.57,2,Fashion
CUST104650,70,Female,Bangalore,Bronze,2201.15,3,Home
CUST104651,48,Other,Mumbai,Gold,21947.46,19,Grocery
CUST104652,38,Male,Hyderabad,Silver,8946.82,4,Grocery
CUST104653,40,Male,Pune,Gold,21002.49,10,Sports
CUST104654,54,Other,Delhi,Bronze,2966.93,2,Electronics
CUST104655,36,Other,Kolkata,Bronze,1444.78,1,Fashion
CUST104656,18,Female,Pune,Gold,12039.82,8,Sports
CUST104657,41,Other,Ahmedabad,Silver,4871.43,7,Grocery
CUST104658,19,Other,Chennai,Bronze,575.13,5,Fashion
CUST104659,44,Female,Chennai,Gold,18858.82,12,Sports
CUST104660,39,Male,Lucknow,Silver,7122.07,10,Electronics
CUST104661,42,Other,Delhi,Silver,9033.8,4,Home
CUST104662,34,Other,Hyderabad,Silver,5818.51,5,Home
CUST104663,65,Male,Kolkata,Gold,12729.29,14,Sports
CUST104664,61,Other,Chennai,Gold,27018.4,9,Sports
CUST104665,18,Male,Hyderabad,Gold,10542.51,17,Grocery
CUST104666,67,Female,Lucknow,Bronze,2004.47,3,Electronics
CUST104667,58,Other,Kolkata,Gold,27331.73,11,Fashion
CUST104668,52,Other,Ahmedabad,Silver,3024.47,4,Sports
CUST104669,32,Female,Lucknow,Silver,11426.08,5,Grocery
CUST104670,58,Female,Delhi,Bronze,4452.32,5,Home
CUST104671,65,Other,Ahmedabad,Gold,24493.1,19,Sports
CUST104672,50,Male,Bangalore,Gold,23176.18,17,Electronics
CUST104673,50,Other,Mumbai,Bronze,4463.18,1,Home
CUST104674,39,Other,Lucknow,Silver,10035.66,5,Electronics
CUST104675,24,Female,Delhi,Gold,26583.42,15,Electronics
CUST104676,61,Female,Hyderabad,Bronze,657.12,4,Grocery
CUST104677,69,Other,Mumbai,Platinum,31337.03,20,Home
CUST104678,21,Male,Pune,Silver,11346.91,7,Fashion
CUST104679,23,Male,Kolkata,Silver,3481.88,5,Home
CUST104680,47,Other,Kolkata,Bronze,1780.15,4,Home
CUST104681,25,Other,Hyderabad,Bronze,697.22,5,Grocery
CUST104682,70,Other,Pune,Platinum,70389.15,23,Electronics
CUST104683,60,Other,Lucknow,Bronze,3808.79,2,Grocery
CUST104684,34,Female,Bangalore,Gold,14618.65,14,Electronics
CUST104685,24,Female,Chennai,Bronze,1873.23,1,Grocery
CUST104686,28,Female,Bangalore,Bronze,3902.93,3,Sports
CUST104687,32,Male,Chennai,Bronze,4915.41,2,Fashion
CUST104688,45,Other,Lucknow,Silver,6062.1,10,Sports
CUST104689,65,Female,Mumbai,Platinum,34029.24,21,Grocery
CUST104690,51,Other,Hyderabad,Bronze,3907.72,4,Grocery
CUST104691,37,Male,Lucknow,Bronze,2054.92,4,Home
CUST104692,56,Other,Jaipur,Bronze,4561.98,2,Sports
CUST104693,39,Other,Hyderabad,Silver,9141.47,9,Home
CUST104694,23,Other,Lucknow,Silver,9938.38,8,Grocery
CUST104695,54,Other,Lucknow,Gold,20555.39,10,Sports
CUST104696,25,Female,Jaipur,Silver,10020.25,8,Fashion
CUST104697,69,Female,Hyderabad,Silver,9094.72,5,Fashion
CUST104698,35,Male,Lucknow,Bronze,1333.6,1,Fashion
CUST104699,23,Other,Ahmedabad,Platinum,60636.83,20,Fashion
CUST104700,37,Female,Ahmedabad,Bronze,1576.03,2,Sports
CUST104701,49,Other,Jaipur,Bronze,2442.53,1,Sports
CUST104702,28,Female,Chennai,Silver,11996.18,8,Sports
CUST104703,31,Male,Mumbai,Silver,7560.59,3,Sports
CUST104704,21,Male,Pune,Silver,3187.56,4,Grocery
CUST104705,32,Male,Kolkata,Silver,7242.15,6,Fashion
CUST104706,66,Other,Pune,Gold,25574.55,20,Home
CUST104707,58,Male,Jaipur,Bronze,4108.68,1,Grocery
CUST104708,55,Male,Jaipur,Gold,27065.47,9,Fashion
CUST104709,56,Other,Jaipur,Silver,4850.21,9,Electronics
CUST104710,46,Male,Pune,Silver,7089.24,8,Electronics
CUST104711,54,Male,Pune,Silver,10213.67,10,Grocery
CUST104712,69,Male,Kolkata,Bronze,915.09,1,Sports
CUST104713,32,Female,Chennai,Gold,13184.14,15,Fashion
CUST104714,65,Male,Bangalore,Silver,7336.53,3,Home
CUST104715,40,Female,Bangalore,Bronze,1824.1,4,Fashion
CUST104716,36,Other,Ahmedabad,Silver,5446.33,3,Sports
CUST104717,30,Female,Jaipur,Platinum,48550.93,25,Sports
CUST104718,33,Other,Lucknow,Silver,3827.32,7,Grocery
CUST104719,34,Male,Mumbai,Platinum,60162.85,31,Grocery
CUST104720,44,Other,Delhi,Bronze,4120.69,3,Sports
CUST104721,38,Female,Jaipur,Bronze,2178.76,4,Home
CUST104722,64,Female,Bangalore,Bronze,3415.9,4,Sports
CUST104723,38,Female,Jaipur,Silver,7452.72,9,Grocery
CUST104724,29,Female,Hyderabad,Bronze,3917.17,4,Electronics
CUST104725,67,Other,Chennai,Bronze,987.39,2,Grocery
CUST104726,22,Other,Lucknow,Platinum,49150.75,38,Sports
CUST104727,27,Other,Lucknow,Gold,13810.67,13,Grocery
CUST104728,21,Female,Hyderabad,Gold,17525.41,12,Fashion
CUST104729,69,Female,Chennai,Bronze,3298.0,3,Electronics
CUST104730,31,Female,Ahmedabad,Bronze,2887.64,2,Grocery
CUST104731,23,Female,Mumbai,Bronze,4480.92,5,Fashion
CUST104732,34,Female,Ahmedabad,Gold,25993.73,14,Sports
CUST104733,54,Male,Ahmedabad,Platinum,27602.02,35,Grocery
CUST104734,56,Other,Ahmedabad,Silver,3014.58,6,Home
CUST104735,58,Other,Kolkata,Bronze,3846.51,5,Home
CUST104736,69,Female,Delhi,Silver,10464.12,5,Electronics
CUST104737,28,Other,Kolkata,Bronze,4229.45,1,Sports
CUST104738,66,Other,Mumbai,Bronze,3048.31,4,Home
CUST104739,51,Female,Mumbai,Silver,3988.95,6,Electronics
CUST104740,27,Other,Bangalore,Gold,25460.19,16,Grocery
CUST104741,42,Male,Kolkata,Bronze,1156.34,2,Home
CUST104742,68,Other,Kolkata,Bronze,1970.78,2,Grocery
CUST104743,68,Male,Pune,Platinum,77114.14,20,Grocery
CUST104744,36,Male,Chennai,Bronze,2385.19,4,Fashion
CUST104745,46,Female,Mumbai,Bronze,1191.35,5,Fashion
CUST104746,24,Other,Kolkata,Bronze,2413.9,5,Home
CUST104747,65,Female,Jaipur,Bronze,2745.49,3,Electronics
CUST104748,62,Other,Kolkata,Bronze,2261.33,4,Home
CUST104749,68,Other,Lucknow,Gold,22198.87,20,Home
CUST104750,49,Male,Kolkata,Bronze,4197.83,3,Grocery
CUST104751,44,Female,Ahmedabad,Silver,4062.34,4,Home
CUST104752,34,Male,Ahmedabad,Silver,4907.09,6,Sports
CUST104753,67,Male,Ahmedabad,Silver,5883.72,5,Home
CUST104754,67,Other,Chennai,Gold,15502.74,10,Home
CUST104755,24,Female,Hyderabad,Gold,27849.71,16,Home
CUST104756,29,Male,Bangalore,Bronze,1875.46,4,Fashion
CUST104757,28,Male,Jaipur,Gold,26319.36,17,Sports
CUST104758,27,Other,Delhi,Silver,8532.73,9,Fashion
CUST104759,57,Male,Pune,Platinum,73215.65,38,Home
CUST104760,67,Other,Mumbai,Silver,4906.77,4,Home
CUST104761,52,Female,Kolkata,Platinum,74409.85,26,Grocery
CUST104762,46,Other,Lucknow,Gold,11287.08,8,Fashion
CUST104763,59,Other,Chennai,Bronze,1494.32,1,Grocery
CUST104764,54,Female,Bangalore,Silver,8656.58,5,Home
CUST104765,28,Female,Ahmedabad,Platinum,42016.77,25,Home
CUST104766,32,Other,Jaipur,Gold,15322.7,19,Home
CUST104767,26,Other,Hyderabad,Bronze,4073.53,1,Electronics
CUST104768,64,Male,Jaipur,Gold,24484.26,12,Electronics
CUST104769,40,Other,Chennai,Bronze,1668.04,3,Home
CUST104770,55,Female,Bangalore,Bronze,2001.78,5,Grocery
CUST104771,36,Female,Pune,Silver,8861.06,4,Grocery
CUST104772,55,Other,Kolkata,Bronze,992.82,3,Electronics
CUST104773,65,Other,Delhi,Gold,17605.53,20,Grocery
CUST104774,33,Other,Pune,Bronze,4668.75,2,Fashion
CUST104775,30,Other,Pune,Gold,23863.87,9,Fashion
CUST104776,70,Female,Bangalore,Bronze,2129.68,2,Grocery
CUST104777,22,Female,Pune,Bronze,2707.4,2,Electronics
CUST104778,29,Male,Pune,Bronze,2029.07,5,Electronics
CUST104779,22,Male,Pune,Bronze,1470.88,1,Sports
CUST104780,70,Female,Jaipur,Bronze,1988.58,4,Fashion
CUST104781,67,Male,Mumbai,Bronze,871.01,5,Home
CUST104782,60,Other,Ahmedabad,Silver,8999.78,6,Sports
CUST104783,46,Male,Delhi,Bronze,2478.13,4,Sports
CUST104784,24,Other,Bangalore,Silver,10697.37,7,Sports
CUST104785,36,Other,Hyderabad,Bronze,947.07,5,Fashion
CUST104786,28,Female,Bangalore,Gold,23863.78,11,Electronics
CUST104787,32,Other,Pune,Platinum,61254.62,17,Electronics
CUST104788,30,Other,Delhi,Silver,5164.06,7,Home
CUST104789,61,Female,Chennai,Bronze,4656.84,3,Grocery
CUST104790,48,Female,Mumbai,Bronze,4544.14,1,Grocery
CUST104791,33,Male,Bangalore,Platinum,63818.47,29,Grocery
CUST104792,65,Female,Ahmedabad,Bronze,4161.34,2,Sports
CUST104793,64,Female,Kolkata,Bronze,700.75,5,Home
CUST104794,45,Male,Delhi,Bronze,2808.04,2,Home
CUST104795,34,Female,Chennai,Bronze,3418.29,3,Electronics
CUST104796,51,Female,Jaipur,Bronze,1932.59,1,Fashion
CUST104797,49,Male,Kolkata,Gold,21848.34,15,Fashion
CUST104798,54,Male,Jaipur,Bronze,3090.66,5,Sports
CUST104799,24,Female,Pune,Silver,7722.59,9,Electronics
CUST104800,24,Other,Delhi,Bronze,2439.68,2,Sports
CUST104801,56,Male,Pune,Bronze,3587.56,4,Fashion
CUST104802,65,Male,Ahmedabad,Platinum,67226.42,22,Home
CUST104803,25,Male,Pune,Bronze,3709.37,2,Fashion
CUST104804,33,Female,Kolkata,Gold,27562.94,9,Grocery
CUST104805,31,Other,Mumbai,Silver,3860.75,9,Home
CUST104806,23,Other,Hyderabad,Bronze,1046.68,4,Grocery
CUST104807,37,Other,Kolkata,Platinum,41267.53,23,Sports
CUST104808,52,Male,Mumbai,Bronze,4313.05,5,Sports
CUST104809,26,Female,Pune,Gold,19421.46,11,Sports
CUST104810,22,Female,Mumbai,Bronze,1896.54,4,Fashion
CUST104811,57,Other,Kolkata,Gold,15863.11,12,Fashion
CUST104812,28,Female,Hyderabad,Bronze,4261.27,1,Sports
CUST104813,67,Female,Bangalore,Silver,11797.23,8,Sports
CUST104814,28,Other,Delhi,Gold,27340.2,14,Home
CUST104815,61,Female,Ahmedabad,Platinum,74279.62,33,Grocery
CUST104816,48,Male,Mumbai,Platinum,36980.97,38,Sports
CUST104817,33,Female,Jaipur,Gold,28390.18,11,Fashion
CUST104818,60,Male,Kolkata,Gold,24046.48,15,Home
CUST104819,68,Other,Ahmedabad,Bronze,2601.51,5,Sports
CUST104820,40,Female,Lucknow,Bronze,883.86,5,Home
CUST104821,59,Other,Delhi,Bronze,3150.08,5,Home
CUST104822,52,Other,Hyderabad,Bronze,3928.66,4,Fashion
CUST104823,19,Male,Bangalore,Bronze,4726.94,3,Home
CUST104824,24,Female,Bangalore,Silver,11979.24,6,Electronics
CUST104825,54,Female,Lucknow,Bronze,2643.74,5,Grocery
CUST104826,19,Other,Chennai,Silver,9466.5,6,Sports
CUST104827,52,Female,Kolkata,Bronze,1145.65,2,Electronics
CUST104828,39,Female,Pune,Bronze,3877.78,1,Home
CUST104829,60,Other,Hyderabad,Silver,10514.47,6,Grocery
CUST104830,21,Male,Jaipur,Gold,10954.66,9,Grocery
CUST104831,46,Male,Hyderabad,Gold,14872.98,9,Home
CUST104832,37,Other,Bangalore,Silver,10959.94,10,Grocery
CUST104833,22,Female,Ahmedabad,Bronze,4341.01,2,Sports
CUST104834,70,Male,Ahmedabad,Silver,5408.1,4,Fashion
CUST104835,39,Male,Ahmedabad,Bronze,2398.24,3,Sports
CUST104836,44,Other,Pune,Bronze,3246.48,4,Electronics
CUST104837,62,Other,Kolkata,Silver,10523.03,8,Sports
CUST104838,46,Female,Mumbai,Bronze,1053.4,5,Home
CUST104839,64,Other,Ahmedabad,Bronze,3496.36,2,Electronics
CUST104840,54,Female,Bangalore,Platinum,71623.9,15,Grocery
CUST104841,32,Other,Jaipur,Platinum,68070.13,33,Home
CUST104842,37,Other,Lucknow,Bronze,3464.09,3,Electronics
CUST104843,56,Other,Hyderabad,Bronze,534.69,4,Fashion
CUST104844,61,Male,Ahmedabad,Bronze,2174.71,3,Grocery
CUST104845,62,Female,Pune,Bronze,519.15,2,Fashion
CUST104846,32,Male,Bangalore,Platinum,29181.38,24,Fashion
CUST104847,66,Male,Pune,Bronze,3073.98,4,Electronics
CUST104848,67,Other,Bangalore,Gold,23153.77,11,Home
CUST104849,27,Other,Jaipur,Bronze,2665.78,5,Electronics
CUST104850,58,Female,Lucknow,Platinum,58167.5,31,Fashion
CUST104851,30,Other,Hyderabad,Bronze,2507.48,4,Sports
CUST104852,25,Female,Hyderabad,Gold,20770.44,10,Sports
CUST104853,27,Male,Pune,Bronze,2710.2,5,Electronics
CUST104854,49,Male,Pune,Silver,8432.7,9,Fashion
CUST104855,30,Male,Chennai,Bronze,3174.15,5,Fashion
CUST104856,64,Male,Kolkata,Bronze,1332.95,4,Home
CUST104857,52,Female,Ahmedabad,Platinum,28718.57,35,Fashion
CUST104858,54,Female,Chennai,Platinum,37522.05,37,Home
CUST104859,49,Female,Delhi,Gold,17758.27,10,Home
CUST104860,53,Other,Ahmedabad,Silver,6151.66,4,Home
