Date,Store_ID,City,Product_ID,Product_Name,Category,Units_Sold,Price,Discount,Holiday,Season,Weather,Customer_Footfall,Marketing_Spend,Competitor_Price,Inventory_Level,Profit
2025-12-23,S113,Chennai,P7051,Bread,Grocery,210,598.88,24,No,Winter,Rainy,366,40602.08,674.48,2324,21276.68
2025-04-17,S106,Kolkata,P9801,T-Shirt,Fashion,260,2457.6,36,No,Spring,Rainy,912,36435.78,3988.06,3112,181242.32
2024-12-28,S104,Ahmedabad,P2031,Yoga Mat,Sports,35,11243.01,13,No,Winter,Sunny,711,5229.85,13820.26,4780,139466.1
2025-08-24,S106,Jaipur,P2437,T-Shirt,Fashion,217,591.26,26,No,Monsoon,Sunny,1160,7401.83,684.6,3757,42663.63
2025-05-29,S106,Ahmedabad,P9804,Curtains,Home,31,5463.88,8,No,Summer,Stormy,470,22281.52,6268.32,4557,64009.42
2025-04-12,S117,Bangalore,P8374,Tennis Racket,Sports,166,6810.24,4,No,Spring,Cloudy,323,42090.76,7664.9,559,285931.16
2025-01-01,S109,Lucknow,P2719,Dress,Fashion,117,1178.95,5,No,Winter,Rainy,423,21009.45,1062.01,516,22742.13
2025-03-16,S110,Pune,P8021,Headphones,Electronics,123,51678.34,2,No,Spring,Cloudy,1200,28109.73,50394.05,1350,2221547.91
2024-08-16,S103,Kolkata,P9511,Headphones,Electronics,276,7497.0,37,No,Monsoon,Sunny,1024,33739.57,13400.17,3743,761631.33
2024-01-25,S105,Ahmedabad,P3231,Smartwatch,Electronics,117,43545.44,8,No,Winter,Cloudy,90,14966.06,53516.13,2522,1834163.07
2025-12-18,S116,Hyderabad,P9577,Football,Sports,257,7957.7,38,No,Winter,Stormy,1028,9190.76,11882.9,1718,380885.19
2025-08-05,S108,Chennai,P7431,Sofa,Home,206,1402.11,19,No,Monsoon,Cloudy,945,44041.19,1485.11,4979,101450.56
2024-06-23,S109,Ahmedabad,P4338,Tennis Racket,Sports,25,7324.75,17,No,Monsoon,Stormy,714,13044.46,7805.48,4928,45556.67
2025-06-28,S115,Hyderabad,P3144,Sofa,Home,206,7004.8,20,Yes,Monsoon,Rainy,631,17921.92,8282.28,4694,561267.22
2024-09-22,S102,Ahmedabad,P2147,T-Shirt,Fashion,157,1749.24,14,No,Autumn,Sunny,320,42660.09,2044.49,679,108671.04
2025-07-08,S111,Chennai,P1276,Snacks,Grocery,302,604.5,35,No,Monsoon,Rainy,1195,38071.5,863.02,1043,65956.04
2024-07-19,S118,Delhi,P9362,Dress,Fashion,253,303.0,40,No,Monsoon,Cloudy,568,45277.21,488.87,4239,18705.12
2024-01-10,S109,Ahmedabad,P2591,Snacks,Grocery,178,73.7,33,No,Winter,Stormy,173,35996.27,107.89,614,2150.82
2025-08-31,S111,Chennai,P5390,Cricket Bat,Sports,275,8095.31,39,No,Monsoon,Stormy,789,9551.45,12554.29,1719,682259.15
2025-06-19,S107,Jaipur,P7197,T-Shirt,Fashion,79,1933.78,38,No,Monsoon,Cloudy,731,28787.28,3467.65,4652,24598.85
2025-12-06,S111,Lucknow,P5648,Laptop,Electronics,208,14535.0,5,No,Winter,Rainy,1087,48540.57,17361.16,4101,1086617.53
2024-06-16,S108,Pune,P2996,Shoes,Fashion,182,737.87,17,No,Monsoon,Sunny,565,15419.58,782.8,4633,50667.94
2025-10-04,S109,Jaipur,P3131,Rice,Grocery,116,642.96,28,No,Autumn,Stormy,715,37799.72,795.63,2326,20865.57
2024-05-21,S108,Delhi,P8512,Juice,Grocery,251,216.63,17,Yes,Summer,Stormy,344,42623.11,294.55,3890,10386.51
2024-02-04,S100,Kolkata,P6948,Jeans,Fashion,182,1266.84,31,No,Winter,Rainy,209,30627.26,1606.4,627,58418.25
2024-04-03,S115,Jaipur,P4272,Tablet,Electronics,169,11035.17,31,No,Spring,Stormy,80,4035.95,17331.85,3920,479863.84
2025-04-24,S107,Mumbai,P6085,Tennis Racket,Sports,209,6834.68,24,Yes,Spring,Rainy,109,13064.56,7893.72,673,501819.62
2024-06-19,S113,Lucknow,P8524,Tablet,Electronics,230,55419.21,23,No,Monsoon,Cloudy,1000,19426.56,65776.42,3726,5672489.55
2025-08-24,S119,Mumbai,P8774,Smartphone,Electronics,129,64745.1,14,No,Monsoon,Stormy,1106,33093.44,81918.61,4785,1923645.68
2024-01-20,S102,Pune,P6664,Snacks,Grocery,143,331.82,6,No,Winter,Sunny,281,13040.14,338.97,4240,8489.08
2025-08-11,S105,Bangalore,P4331,Lamp,Home,186,18791.0,0,No,Monsoon,Stormy,967,16404.78,17327.42,950,1207627.42
2025-01-15,S119,Chennai,P3120,Bread,Grocery,263,538.78,21,No,Winter,Rainy,451,44258.29,740.24,717,54589.7
2025-03-30,S106,Lucknow,P2174,Dress,Fashion,183,3115.16,6,No,Spring,Cloudy,489,18955.81,3013.79,3441,128855.69
2025-02-19,S119,Jaipur,P6114,T-Shirt,Fashion,352,3974.08,12,Yes,Winter,Stormy,1003,23942.71,5183.08,4761,528612.94
2024-02-28,S107,Chennai,P1482,Chair,Home,177,1203.28,11,No,Winter,Sunny,900,30110.68,1357.59,939,38145.45
2024-10-01,S107,Lucknow,P3329,Milk,Grocery,383,223.59,13,Yes,Autumn,Sunny,1156,6373.17,266.2,4209,20020.35
2024-02-28,S107,Hyderabad,P8272,Football,Sports,265,10139.22,22,Yes,Winter,Stormy,319,14723.56,11481.36,3620,877866.96
2024-06-17,S106,Mumbai,P8884,Laptop,Electronics,229,20061.6,35,No,Monsoon,Sunny,832,47268.52,27324.31,667,1763711.22
2024-04-10,S108,Bangalore,P9148,Milk,Grocery,241,64.0,36,No,Spring,Stormy,1080,25595.5,101.81,2774,5551.97
2025-09-22,S111,Delhi,P4997,Laptop,Electronics,212,5026.7,30,No,Autumn,Stormy,522,6719.56,7575.1,4622,209367.95
2024-01-10,S114,Mumbai,P8836,Jeans,Fashion,23,2220.84,7,No,Winter,Rainy,174,35149.91,2721.22,3499,13894.95
2024-08-15,S108,Pune,P6679,Yoga Mat,Sports,126,2084.46,2,No,Monsoon,Rainy,461,19715.27,1836.21,693,114071.63
2024-08-18,S110,Pune,P4083,Jacket,Fashion,224,1992.32,36,No,Monsoon,Cloudy,211,26842.79,2695.17,1680,117043.17
2024-04-22,S103,Jaipur,P7164,Smartphone,Electronics,180,16186.66,2,No,Spring,Stormy,1055,4573.73,16487.42,534,1044031.06
2024-03-08,S119,Lucknow,P8899,Football,Sports,20,5826.0,0,No,Spring,Stormy,770,18613.09,6393.0,4166,29887.24
2024-08-24,S105,Jaipur,P6463,Headphones,Electronics,233,27309.48,32,No,Monsoon,Stormy,82,20894.14,41064.19,2637,1519712.78
2025-04-28,S111,Jaipur,P9095,Laptop,Electronics,426,28247.76,28,No,Spring,Rainy,229,37710.26,41352.17,1442,2524775.01
2025-10-30,S103,Bangalore,P2331,Laptop,Electronics,75,43231.44,16,No,Autumn,Sunny,1181,45121.3,53131.02,2990,1295694.26
2024-08-08,S117,Jaipur,P3583,Milk,Grocery,141,462.96,28,No,Monsoon,Cloudy,906,49221.29,612.41,3199,10688.36
2025-10-13,S113,Jaipur,P4605,Football,Sports,197,5887.86,34,No,Autumn,Cloudy,552,40811.52,10147.54,1563,392040.01
2024-04-27,S106,Bangalore,P8597,Chair,Home,253,893.49,21,No,Spring,Rainy,1194,44815.37,1281.73,2670,48955.63
2024-07-03,S105,Lucknow,P6196,Sofa,Home,243,12207.34,18,No,Monsoon,Stormy,996,5679.86,15676.27,1186,639809.87
2025-06-30,S112,Delhi,P5002,Snacks,Grocery,162,441.0,16,No,Monsoon,Rainy,444,9563.92,586.76,2345,24949.16
2025-04-20,S119,Hyderabad,P4015,T-Shirt,Fashion,310,3377.58,18,Yes,Spring,Sunny,1009,25720.42,3617.3,2104,395438.3
2024-12-14,S111,Delhi,P5917,Tablet,Electronics,122,53894.16,19,No,Winter,Rainy,798,34200.96,76236.76,4537,2464593.22
2024-07-23,S114,Jaipur,P8205,Jeans,Fashion,379,3405.6,12,Yes,Monsoon,Rainy,942,7680.38,3539.28,1540,314226.25
2025-02-27,S116,Lucknow,P8697,Jacket,Fashion,61,590.07,11,No,Winter,Cloudy,768,18497.08,587.36,4123,10248.81
2024-04-24,S107,Pune,P4458,Table,Home,144,12172.16,36,No,Spring,Rainy,650,7919.0,18295.89,4651,419469.85
2024-07-01,S119,Pune,P8655,Sofa,Home,303,2534.49,37,No,Monsoon,Cloudy,858,45618.26,3483.0,2898,289641.05
2025-04-13,S105,Jaipur,P1798,Smartwatch,Electronics,388,16689.6,4,Yes,Spring,Rainy,1007,7054.31,19413.0,477,1367160.26
2024-04-26,S105,Mumbai,P8295,Table,Home,137,8338.06,27,No,Spring,Cloudy,770,18147.39,11401.45,1701,355872.25
2025-09-12,S110,Hyderabad,P1693,Shoes,Fashion,287,1739.5,29,No,Autumn,Cloudy,1194,21413.11,2277.85,2190,95220.39
2025-10-08,S103,Pune,P9253,T-Shirt,Fashion,248,1239.84,37,No,Autumn,Stormy,780,43227.43,1799.27,3232,117427.15
2024-04-21,S115,Ahmedabad,P9933,Rice,Grocery,158,174.3,30,No,Spring,Sunny,248,48697.05,214.8,3898,7518.4
2024-03-25,S119,Bangalore,P4984,Lamp,Home,130,6599.93,27,No,Spring,Sunny,84,12294.15,8442.42,776,241440.16
2024-11-03,S116,Ahmedabad,P6030,Laptop,Electronics,73,69221.72,8,No,Winter,Stormy,367,39274.03,76826.22,4032,1610496.56
2024-07-13,S116,Mumbai,P4927,Laptop,Electronics,126,31301.01,7,No,Monsoon,Sunny,524,32819.99,28793.51,3094,1204659.78
2025-09-11,S117,Bangalore,P2844,Juice,Grocery,130,140.25,25,No,Autumn,Cloudy,798,37441.6,197.67,1542,6460.98
2025-08-08,S100,Mumbai,P3786,Yoga Mat,Sports,81,9624.96,4,No,Monsoon,Sunny,119,13697.13,9733.28,431,206605.09
2025-06-02,S103,Bangalore,P7953,Dress,Fashion,402,474.92,38,Yes,Monsoon,Rainy,707,19047.1,780.37,1294,31301.3
2025-03-11,S101,Pune,P9340,Lamp,Home,194,1404.34,2,No,Spring,Rainy,662,13492.9,1455.98,3419,41895.44
2024-11-26,S105,Pune,P5500,Dumbbell,Sports,204,2456.19,1,No,Winter,Cloudy,1030,12182.96,2559.4,1359,183831.07
2025-11-09,S115,Jaipur,P1561,Sofa,Home,212,10382.4,30,No,Winter,Sunny,690,24863.14,17056.67,3136,875273.36
2025-02-13,S109,Hyderabad,P1804,Tablet,Electronics,106,33662.12,14,No,Winter,Cloudy,830,42909.66,40951.19,2005,1351969.48
2024-10-15,S111,Kolkata,P9632,Milk,Grocery,155,403.92,28,No,Autumn,Stormy,550,29568.56,520.29,100,20277.42
2025-07-19,S105,Lucknow,P6435,Rice,Grocery,255,366.1,30,No,Monsoon,Sunny,607,37708.03,576.95,4076,16719.65
2025-12-04,S109,Lucknow,P8555,Bread,Grocery,134,572.05,15,No,Winter,Rainy,200,25061.87,737.35,4301,13669.43
2025-07-15,S109,Chennai,P9672,Lamp,Home,124,14661.01,9,No,Monsoon,Rainy,971,4660.58,17576.33,624,610238.69
2024-11-29,S102,Jaipur,P2588,Sofa,Home,264,11457.28,36,No,Winter,Stormy,836,35579.87,16810.42,688,646506.84
2024-01-07,S114,Lucknow,P3564,Snacks,Grocery,99,440.64,32,No,Winter,Stormy,993,6755.44,690.85,1254,11441.65
2025-08-06,S114,Kolkata,P8841,Juice,Grocery,168,579.42,13,No,Monsoon,Cloudy,59,16280.83,602.59,1457,18597.93
2024-03-09,S113,Delhi,P2441,Bread,Grocery,148,437.47,3,No,Spring,Sunny,901,23566.0,461.34,3390,16698.67
2025-02-07,S105,Lucknow,P4099,Cricket Bat,Sports,83,3419.97,13,No,Winter,Rainy,671,12492.7,4009.87,375,102837.93
2025-08-18,S118,Kolkata,P6358,Headphones,Electronics,153,40458.84,31,No,Monsoon,Stormy,107,46868.44,53106.17,1984,1586173.54
2024-08-18,S115,Jaipur,P3390,Chair,Home,140,5513.2,12,No,Monsoon,Rainy,962,33558.35,6301.16,720,161365.98
2024-03-07,S113,Ahmedabad,P8355,Dress,Fashion,78,2063.88,22,No,Spring,Stormy,543,26070.26,2885.24,137,48688.42
2024-04-03,S108,Ahmedabad,P9295,Sofa,Home,40,15830.1,18,No,Spring,Rainy,672,34432.86,17802.98,2366,271036.44
2024-01-30,S107,Bangalore,P6947,Table,Home,168,14283.9,10,No,Winter,Stormy,899,44199.25,15039.77,1340,710308.71
2025-09-23,S104,Hyderabad,P2906,Jacket,Fashion,99,2321.28,7,No,Autumn,Sunny,1008,28429.61,2478.75,440,99046.63
2024-12-14,S118,Kolkata,P4415,Bread,Grocery,167,412.92,26,No,Winter,Cloudy,102,15722.53,486.44,3256,14009.93
2025-01-25,S112,Hyderabad,P9557,Shoes,Fashion,2480,1257.6,36,No,Winter,Rainy,188,2823.81,2231.21,2651,149839.26
2025-03-10,S117,Pune,P1356,Shoes,Fashion,315,2978.04,31,Yes,Spring,Cloudy,348,6478.97,4419.14,412,232387.49
2025-04-05,S105,Lucknow,P9029,Laptop,Electronics,137,61136.46,23,No,Spring,Sunny,709,17340.28,77440.8,830,1993598.23
2025-07-21,S109,Pune,P7272,Yoga Mat,Sports,93,3263.92,12,No,Monsoon,Stormy,951,33153.68,3544.25,4025,108751.9
2024-01-05,S113,Hyderabad,P3966,Rice,Grocery,165,239.46,22,No,Winter,Cloudy,122,39624.91,350.58,3053,17082.56
2024-11-30,S109,Pune,P4838,Jacket,Fashion,157,2997.95,15,No,Winter,Stormy,120,9972.64,4028.51,2029,142916.8
2024-10-24,S110,Kolkata,P2744,Milk,Grocery,187,137.95,11,No,Autumn,Cloudy,1027,2744.36,171.39,2030,4980.16
2025-05-07,S110,Pune,P4164,Smartwatch,Electronics,255,10171.84,24,No,Summer,Stormy,231,33944.17,11379.2,4076,1138794.8
2024-05-31,S108,Jaipur,P2531,Shoes,Fashion,55,4327.17,3,No,Summer,Cloudy,574,48497.45,4388.72,288,66140.86
2025-02-06,S113,Mumbai,P7759,Dress,Fashion,122,2765.86,18,No,Winter,Stormy,615,15549.7,3864.78,1672,111058.14
2024-01-23,S110,Jaipur,P6406,Juice,Grocery,171,442.25,39,No,Winter,Cloudy,926,33465.06,651.91,1593,11954.96
2025-01-06,S116,Bangalore,P6099,Milk,Grocery,288,515.97,37,No,Winter,Stormy,347,42204.19,940.72,1450,27427.83
2024-01-25,S112,Lucknow,P9598,Sofa,Home,106,13821.92,2,No,Winter,Sunny,557,37445.78,13912.47,1626,288346.43
2025-09-03,S113,Chennai,P5940,Milk,Grocery,203,481.74,7,Yes,Autumn,Rainy,725,11345.39,500.42,505,18953.06
2024-10-15,S109,Jaipur,P9907,Laptop,Electronics,127,44988.4,6,No,Autumn,Cloudy,568,41538.52,53645.21,313,2343326.04
2025-05-14,S116,Hyderabad,P8395,Cricket Bat,Sports,303,676.0,35,No,Summer,Rainy,1154,48222.06,952.36,3933,83805.42
2025-02-10,S117,Chennai,P2067,Juice,Grocery,1170,943.74,2,No,Winter,Cloudy,309,49073.6,936.24,4470,96220.12
2024-02-08,S117,Mumbai,P7677,Sofa,Home,101,1214.58,7,No,Winter,Stormy,590,6140.45,1271.09,4613,53119.04
2025-12-11,S119,Kolkata,P7141,Yoga Mat,Sports,1880,4677.54,2,No,Winter,Stormy,741,17073.36,4064.25,1729,923615.08
2024-12-02,S115,Hyderabad,P8706,Football,Sports,124,10676.12,2,No,Winter,Stormy,1142,19808.98,10738.05,2705,388139.99
2024-09-06,S119,Delhi,P4189,Dress,Fashion,128,3015.0,33,No,Autumn,Sunny,126,9885.12,4319.37,3972,135029.88
2024-01-15,S110,Chennai,P5285,Curtains,Home,225,5618.62,33,No,Winter,Stormy,259,44985.58,8057.55,775,441179.68
2025-01-21,S114,Mumbai,P1671,Tennis Racket,Sports,69,3191.75,15,No,Winter,Rainy,197,11058.72,3728.27,3036,39096.16
2024-08-30,S108,Lucknow,P2567,Bread,Grocery,157,518.32,38,No,Monsoon,Sunny,65,37897.1,822.13,159,20134.91
2025-11-29,S106,Bangalore,P9197,Smartphone,Electronics,202,48199.2,16,No,Winter,Stormy,1158,49556.59,56913.05,807,3056876.68
2025-07-31,S113,Jaipur,P8636,Smartphone,Electronics,35,16823.7,10,No,Monsoon,Cloudy,106,27518.02,16532.25,4873,129667.29
2024-06-01,S117,Lucknow,P4689,Headphones,Electronics,188,29407.49,39,No,Monsoon,Stormy,1093,36883.24,49369.04,4383,2265269.84
2025-09-07,S113,Delhi,P9039,Juice,Grocery,150,650.08,32,Yes,Autumn,Rainy,523,28946.4,952.02,3616,27426.34
2025-12-15,S114,Lucknow,P9475,Laptop,Electronics,98,69151.08,13,No,Winter,Stormy,715,26782.71,84737.85,955,1149625.79
2025-05-01,S109,Ahmedabad,P1755,T-Shirt,Fashion,222,1315.44,37,No,Summer,Sunny,1084,6715.35,1894.14,2705,123699.7
2024-11-09,S115,Ahmedabad,P3012,T-Shirt,Fashion,316,1529.27,39,No,Winter,Cloudy,1038,30389.24,2542.42,1501,155295.77
2024-05-28,S116,Chennai,P4286,Table,Home,134,1559.74,9,No,Summer,Sunny,333,1157.29,1572.01,3334,57759.94
2025-05-17,S118,Ahmedabad,P1137,Tennis Racket,Sports,320,2262.26,23,Yes,Summer,Sunny,526,15077.16,2806.76,4719,175577.23
2024-06-30,S102,Ahmedabad,P3725,Smartwatch,Electronics,170,60795.12,14,No,Monsoon,Rainy,686,16678.48,79855.94,192,3123416.24
2024-06-19,S106,Hyderabad,P1712,Dress,Fashion,313,4095.0,16,Yes,Monsoon,Sunny,237,12520.97,4480.53,4861,322620.43
2024-07-09,S119,Bangalore,P8135,Yoga Mat,Sports,181,1677.73,29,No,Monsoon,Stormy,994,46512.53,2490.07,1938,62342.79
2025-01-12,S100,Pune,P1068,Snacks,Grocery,181,161.16,21,No,Winter,Stormy,624,14428.01,204.49,3243,10513.61
2024-02-29,S109,Ahmedabad,P4806,Yoga Mat,Sports,170,2713.62,22,No,Winter,Rainy,740,27345.02,3551.46,1737,153706.49
2025-02-04,S110,Mumbai,P7071,Milk,Grocery,377,612.03,31,Yes,Winter,Sunny,907,34984.63,1004.05,4818,93848.26
2024-08-23,S100,Hyderabad,P8078,T-Shirt,Fashion,282,1483.02,34,No,Monsoon,Rainy,847,3016.32,2021.18,1168,66463.49
2025-04-24,S116,Chennai,P1991,Milk,Grocery,254,210.18,38,No,Spring,Stormy,1177,21583.45,364.32,203,17063.29
2025-09-27,S105,Mumbai,P6702,Bread,Grocery,223,188.18,3,No,Autumn,Rainy,898,24034.97,190.73,539,6785.68
2024-11-02,S112,Jaipur,P1958,Football,Sports,251,9158.02,38,No,Winter,Sunny,138,15102.6,16944.35,3195,705187.69
2024-06-19,S105,Pune,P3984,Snacks,Grocery,220,432.4,8,No,Monsoon,Sunny,1141,37777.37,460.91,1613,42295.91
2024-03-10,S109,Lucknow,P6343,Juice,Grocery,176,281.61,37,No,Spring,Cloudy,1084,47543.22,400.36,2165,19087.39
2025-10-13,S119,Delhi,P8190,Sofa,Home,83,14654.28,13,No,Autumn,Stormy,514,29009.35,15591.75,2298,510044.93
2024-09-18,S101,Jaipur,P2345,Dress,Fashion,237,1284.64,26,No,Autumn,Rainy,1064,18681.62,1913.65,770,85941.9
2024-06-18,S102,Lucknow,P1221,Dress,Fashion,123,2078.6,5,No,Monsoon,Stormy,908,20397.13,2422.25,332,41941.76
2024-01-10,S115,Pune,P1288,Tablet,Electronics,212,47210.94,37,No,Winter,Rainy,761,23521.29,66868.26,4098,2088921.25
2024-02-21,S118,Lucknow,P4224,Yoga Mat,Sports,252,12240.68,6,No,Winter,Cloudy,1030,26168.89,12709.03,1508,472523.69
2024-02-03,S119,Ahmedabad,P2863,Snacks,Grocery,134,833.15,5,No,Winter,Sunny,1136,32787.95,967.24,3579,46468.87
2025-07-09,S103,Chennai,P8345,Milk,Grocery,128,223.2,7,No,Monsoon,Cloudy,1133,18103.34,237.71,337,8856.12
2024-04-15,S108,Chennai,P5498,Rice,Grocery,179,334.9,15,No,Spring,Rainy,192,34555.7,388.85,3124,9268.31
2024-10-04,S100,Mumbai,P4611,Dress,Fashion,166,938.06,11,No,Autumn,Stormy,178,11859.75,1098.85,4922,59406.14
2025-01-27,S113,Lucknow,P4633,Smartphone,Electronics,212,46430.08,36,No,Winter,Cloudy,610,39376.44,80518.9,320,3381550.25
2024-07-22,S114,Hyderabad,P9580,Bread,Grocery,238,189.0,40,Yes,Monsoon,Sunny,906,48932.53,300.58,1611,11904.28
2025-09-01,S100,Hyderabad,P1475,Lamp,Home,48,7173.15,3,No,Autumn,Cloudy,733,24876.82,8037.12,4256,58606.07
2025-04-14,S116,Hyderabad,P2251,Sofa,Home,112,13017.72,17,No,Spring,Sunny,753,23770.21,17219.55,4954,626851.97
2025-10-23,S102,Bangalore,P3521,Tablet,Electronics,240,26012.8,36,No,Autumn,Rainy,1143,19547.0,40572.88,1553,2539721.51
2024-03-04,S101,Lucknow,P8207,Cricket Bat,Sports,172,8254.94,18,No,Spring,Cloudy,1170,24277.8,8747.82,643,491069.59
2024-05-24,S114,Ahmedabad,P7521,T-Shirt,Fashion,169,545.16,16,No,Summer,Sunny,471,38625.42,566.7,4174,22764.18
2025-05-27,S114,Chennai,P1733,Jacket,Fashion,236,3184.74,22,No,Summer,Sunny,617,14238.0,4142.8,2945,176271.78
2024-06-10,S101,Lucknow,P4197,Yoga Mat,Sports,343,8395.23,31,No,Monsoon,Sunny,974,5587.53,11789.9,1257,1209534.83
2025-03-16,S112,Ahmedabad,P2243,Curtains,Home,15,11271.96,16,No,Spring,Rainy,424,36727.0,12612.12,2236,70549.37
2025-08-30,S113,Mumbai,P4441,Headphones,Electronics,288,7879.11,31,No,Monsoon,Rainy,1084,1748.47,10682.69,3229,889958.82
2025-03-08,S109,Bangalore,P6890,Jeans,Fashion,158,3116.44,32,No,Spring,Stormy,764,35478.18,4027.33,2863,102747.01
2025-08-11,S108,Lucknow,P6124,Tablet,Electronics,159,11790.8,30,No,Monsoon,Cloudy,428,27185.39,17333.55,2662,639050.42
2024-03-16,S101,Jaipur,P3322,T-Shirt,Fashion,99,2484.0,8,No,Spring,Stormy,102,26323.14,2765.74,1477,58620.25
2024-01-21,S101,Bangalore,P5986,Cricket Bat,Sports,170,13223.04,4,No,Winter,Rainy,876,46283.92,11869.43,1090,442500.35
2024-03-06,S113,Kolkata,P5944,Football,Sports,211,1498.72,24,No,Spring,Stormy,400,42693.17,2139.54,3391,57404.14
2025-01-09,S100,Lucknow,P7757,Curtains,Home,385,13857.84,28,Yes,Winter,Stormy,449,20206.33,19687.86,4520,2398893.47
2024-05-23,S101,Lucknow,P1175,Juice,Grocery,340,274.32,28,No,Summer,Stormy,1064,45433.9,356.92,3865,21512.34
2025-04-30,S106,Jaipur,P8644,Smartphone,Electronics,183,8581.14,19,No,Spring,Stormy,644,28755.74,9964.47,292,630664.89
2024-07-21,S101,Chennai,P2027,Milk,Grocery,221,217.75,35,No,Monsoon,Stormy,758,15243.44,330.36,3675,7502.83
2024-10-11,S114,Ahmedabad,P1747,Snacks,Grocery,111,529.92,36,No,Autumn,Stormy,296,29880.67,720.77,1582,21377.23
2025-04-25,S111,Mumbai,P1660,Laptop,Electronics,188,16949.85,15,No,Spring,Sunny,681,14683.8,22351.33,2618,1038476.02
2025-01-13,S109,Hyderabad,P2236,Table,Home,70,13429.2,5,No,Winter,Sunny,139,23328.71,12826.34,4555,360448.87
2024-09-21,S102,Lucknow,P4300,Tablet,Electronics,151,60043.83,23,No,Autumn,Rainy,698,26237.14,87177.07,3561,2838738.5
2024-07-20,S100,Lucknow,P7801,Juice,Grocery,322,406.7,30,No,Monsoon,Sunny,1025,26290.33,531.88,4741,58881.48
2025-10-06,S108,Delhi,P2764,Jeans,Fashion,200,692.9,18,No,Autumn,Cloudy,753,45956.2,756.53,3309,54867.56
2024-07-09,S100,Ahmedabad,P7070,Chair,Home,223,14945.4,10,No,Monsoon,Cloudy,903,47679.61,18561.65,161,1392114.29
2025-05-07,S110,Kolkata,P8552,Snacks,Grocery,237,566.82,6,Yes,Summer,Stormy,189,2223.31,631.75,2157,46478.79
2025-09-09,S114,Ahmedabad,P3282,Yoga Mat,Sports,180,8496.0,4,No,Autumn,Rainy,794,23360.61,8372.72,2427,372828.9
2024-04-26,S106,Mumbai,P8709,Yoga Mat,Sports,266,4667.52,36,No,Spring,Rainy,57,5085.95,7740.07,1579,392008.35
2025-10-04,S113,Ahmedabad,P4209,Dress,Fashion,163,2111.08,11,No,Autumn,Cloudy,277,38774.83,2356.37,434,112719.02
2025-03-02,S100,Mumbai,P3292,Yoga Mat,Sports,70,5482.05,31,No,Spring,Rainy,460,17154.24,8843.55,1494,157954.1
2024-07-13,S118,Chennai,P8922,Yoga Mat,Sports,122,3319.58,21,No,Monsoon,Cloudy,944,45104.52,3953.43,2173,120280.16
2024-10-04,S101,Pune,P4418,Shoes,Fashion,404,3138.24,4,Yes,Autumn,Cloudy,224,39128.41,3002.51,4331,214021.46
2024-05-22,S105,Pune,P2763,Yoga Mat,Sports,201,1405.5,25,No,Summer,Cloudy,474,40144.21,1652.0,3482,83105.34
2025-01-17,S103,Delhi,P6480,Snacks,Grocery,419,540.16,36,Yes,Winter,Stormy,327,1055.72,769.34,3938,67367.34
2025-08-11,S115,Ahmedabad,P3227,Cricket Bat,Sports,76,3791.04,12,No,Monsoon,Sunny,135,9102.56,4814.64,1082,94800.95
2025-04-05,S112,Hyderabad,P2406,Juice,Grocery,189,198.66,34,No,Spring,Sunny,104,24229.08,274.56,349,16175.46
2024-02-22,S113,Chennai,P5258,Curtains,Home,345,1595.45,15,Yes,Winter,Cloudy,917,48064.09,2006.65,1955,86707.59
2024-01-13,S105,Hyderabad,P6713,Sofa,Home,248,8311.26,29,No,Winter,Stormy,993,46851.94,12597.11,4583,347142.99
2024-01-31,S115,Pune,P6613,Milk,Grocery,182,500.48,32,No,Winter,Sunny,407,40591.66,708.77,2519,32385.91
2025-10-22,S107,Delhi,P3767,Smartphone,Electronics,320,62235.3,15,Yes,Autumn,Cloudy,556,3644.19,80409.37,4020,5015883.32
2024-10-31,S110,Pune,P5276,Football,Sports,143,12496.77,1,No,Autumn,Rainy,770,23263.8,11712.27,2512,512512.88
2024-02-04,S100,Chennai,P8362,Dumbbell,Sports,1062,10740.6,19,No,Winter,Sunny,1109,45834.46,13973.5,3010,1064443.77
2025-03-05,S118,Pune,P4533,Tablet,Electronics,283,41239.0,8,Yes,Spring,Stormy,106,31571.36,38698.65,4734,4246743.2
2024-12-02,S114,Hyderabad,P2882,Shoes,Fashion,405,3602.4,24,Yes,Winter,Stormy,1099,32905.78,4650.88,3605,349967.68
2025-03-05,S103,Chennai,P2984,Lamp,Home,281,1748.92,8,No,Spring,Rainy,1138,12351.06,2137.12,3370,189087.1
2025-01-13,S117,Lucknow,P1723,Curtains,Home,140,18827.1,5,No,Winter,Stormy,91,2234.1,20373.71,3913,770484.05
2024-08-10,S104,Pune,P8995,Chair,Home,258,8864.52,39,No,Monsoon,Sunny,822,25925.29,13450.23,3528,440369.14
2025-04-10,S108,Lucknow,P2887,Cricket Bat,Sports,44,4109.28,16,No,Spring,Cloudy,340,28664.66,4971.59,2223,77236.88
2025-12-29,S103,Jaipur,P2953,Snacks,Grocery,159,399.42,37,No,Winter,Stormy,1107,21047.15,594.24,4750,12086.41
2024-12-28,S100,Pune,P2277,Laptop,Electronics,323,22188.16,36,No,Winter,Cloudy,1104,22211.5,37966.48,4491,2891384.95
2025-11-14,S113,Mumbai,P9038,Bread,Grocery,131,593.88,2,No,Winter,Cloudy,1106,3563.0,663.64,4049,13269.54
