Transaction_ID,Date,Customer_ID,Product_ID,Amount,Payment_Method,Quantity,Store_ID
TXN1044040,2025-05-13,CUST101417,P2816,283505.02,Net Banking,9,S100
TXN1044041,2025-04-04,CUST101250,P5808,248967.1,UPI,7,S100
TXN1044042,2024-08-05,CUST101631,P6837,350721.04,UPI,9,S104
TXN1044043,2024-04-29,CUST101192,P4718,26137.93,Net Banking,3,S104
TXN1044044,2024-01-15,CUST100150,P4259,9496.9,Wallet,4,S110
TXN1044045,2025-08-07,CUST101700,P6950,205544.08,Debit Card,5,S116
TXN1044046,2025-03-12,CUST105741,P6096,46815.0,Debit Card,4,S102
TXN1044047,2024-12-25,CUST101567,P8870,57590.72,UPI,3,S102
TXN1044048,2024-07-24,CUST100605,P3058,220665.2,Credit Card,10,S107
TXN1044049,2025-03-05,CUST100195,P9419,128909.88,Debit Card,7,S112
TXN1044050,2024-05-23,CUST104368,P1109,14607.51,Credit Card,1,S103
TXN1044051,2025-07-07,CUST101326,P4302,450240.89,Cash,10,S107
TXN1044052,2024-11-13,CUST105336,P7628,371835.92,Wallet,9,S100
TXN1044053,2024-06-16,CUST105468,P8405,59765.74,Net Banking,10,S113
TXN1044054,2024-03-05,CUST103942,P3896,344974.96,Debit Card,7,S102
TXN1044055,2025-10-26,CUST104176,P5228,126696.16,Cash,9,S100
TXN1044056,2024-08-08,CUST104935,P2181,225162.45,Debit Card,5,S114
TXN1044057,2024-01-01,CUST102006,P4301,203974.05,Cash,6,S108
TXN1044058,2024-10-08,CUST102238,P2674,179480.12,Credit Card,5,S105
TXN1044059,2024-11-05,CUST105840,P3665,36168.02,Credit Card,5,S103
TXN1044060,2025-03-26,CUST100643,P8934,438207.51,Wallet,9,S112
TXN1044061,2024-01-15,CUST104763,P1519,460509.14,Debit Card,10,S118
TXN1044062,2025-10-22,CUST100085,P2984,26695.61,Net Banking,1,S118
TXN1044063,2025-07-04,CUST101957,P4902,255447.68,Credit Card,8,S118
TXN1044064,2024-06-10,CUST102675,P6551,184186.73,Credit Card,4,S108
TXN1044065,2025-03-29,CUST102642,P4623,249987.48,Net Banking,5,S113
TXN1044066,2025-07-26,CUST104782,P7609,179483.31,Debit Card,7,S110
TXN1044067,2024-02-18,CUST101719,P9560,32560.64,Cash,6,S105
TXN1044068,2025-05-29,CUST104600,P6516,144492.84,Debit Card,10,S114
TXN1044069,2024-07-19,CUST103502,P3284,142864.81,Wallet,6,S111
TXN1044070,2024-03-01,CUST100865,P6670,149789.33,Net Banking,5,S117
TXN1044071,2024-06-05,CUST105986,P1323,211283.12,Debit Card,7,S103
TXN1044072,2024-08-18,CUST103706,P2654,51675.64,Credit Card,2,S106
TXN1044073,2024-07-04,CUST103641,P7935,43818.94,UPI,2,S112
TXN1044074,2024-07-17,CUST102463,P5327,344056.36,Cash,7,S100
TXN1044075,2025-03-23,CUST104975,P2450,147654.16,Net Banking,4,S101
TXN1044076,2024-06-16,CUST101033,P6905,103987.07,Debit Card,4,S117
TXN1044077,2025-03-26,CUST102945,P2714,325730.24,Debit Card,9,S116
TXN1044078,2025-03-31,CUST105418,P1664,232373.21,Cash,5,S106
TXN1044079,2024-07-26,CUST100720,P1734,165040.08,Net Banking,5,S100
TXN1044080,2024-08-28,CUST105102,P2515,58249.17,Wallet,2,S118
TXN1044081,2025-08-16,CUST104580,P9500,144784.51,Credit Card,3,S105
TXN1044082,2025-11-26,CUST100005,P2678,45824.15,Wallet,9,S101
TXN1044083,2025-09-19,CUST105061,P5551,468619.86,Net Banking,10,S112
TXN1044084,2025-09-30,CUST102986,P5676,88854.14,UPI,7,S111
TXN1044085,2025-08-27,CUST102598,P4377,40128.28,Cash,6,S109
TXN1044086,2024-03-28,CUST104692,P4406,229841.21,Net Banking,10,S109
TXN1044087,2025-06-20,CUST104622,P7628,4318.38,Cash,8,S117
TXN1044088,2024-03-09,CUST100609,P4831,55391.65,Net Banking,3,S113
TXN1044089,2024-05-29,CUST100235,P9748,200272.45,Wallet,6,S102
TXN1044090,2025-07-30,CUST102194,P8762,145124.51,Credit Card,10,S114
TXN1044091,2024-11-22,CUST103667,P8264,17762.66,Credit Card,6,S108
TXN1044092,2024-07-21,CUST101478,P6979,106740.23,Credit Card,4,S115
TXN1044093,2024-03-16,CUST101130,P7068,149762.8,Wallet,5,S116
TXN1044094,2024-09-13,CUST100400,P2023,99497.45,Net Banking,2,S116
TXN1044095,2025-07-08,CUST103324,P7363,14183.64,Debit Card,9,S116
TXN1044096,2025-12-28,CUST100857,P8991,302169.45,Net Banking,8,S104
TXN1044097,2024-07-16,CUST103061,P1586,75478.23,Debit Card,3,S111
TXN1044098,2024-12-26,CUST103009,P7582,41036.09,Credit Card,2,S101
TXN1044099,2024-12-30,CUST100621,P9847,3102.04,Cash,6,S107
TXN1044100,2025-04-26,CUST105501,P7489,105558.1,Credit Card,3,S119
TXN1044101,2025-09-07,CUST100360,P6747,596654.53,Credit Card,130,S109
TXN1044102,2024-08-16,CUST104126,P3848,188544.95,Net Banking,6,S101
TXN1044103,2024-06-07,CUST100703,P1635,224202.54,Wallet,10,S117
TXN1044104,2025-07-24,CUST100162,P7525,246538.93,Debit Card,9,S118
TXN1044105,2025-11-30,CUST104810,P3427,65027.52,UPI,5,S102
TXN1044106,2025-01-04,CUST101388,P7308,222576.36,Wallet,10,S110
TXN1044107,2025-04-17,CUST105541,P5604,87892.42,Credit Card,8,S113
TXN1044108,2024-04-01,CUST101169,P8047,76961.96,UPI,3,S117
TXN1044109,2025-05-29,CUST101955,P3312,373629.45,Cash,10,S101
TXN1044110,2025-06-06,CUST103729,P2621,161119.46,Cash,9,S105
TXN1044111,2024-10-03,CUST102394,P1681,302748.68,Debit Card,7,S113
TXN1044112,2024-11-04,CUST103872,P8413,85442.91,Credit Card,8,S111
TXN1044113,2024-03-06,CUST102533,P7995,200562.44,Cash,8,S118
TXN1044114,2024-04-06,CUST103030,P3897,410788.5,Credit Card,9,S101
TXN1044115,2025-02-21,CUST101033,P4099,236541.53,Credit Card,7,S119
TXN1044116,2025-03-29,CUST100415,P4229,62595.99,Wallet,6,S116
TXN1044117,2025-04-03,CUST101356,P3139,567729.17,Credit Card,185,S111
TXN1044118,2025-12-25,CUST100734,P7150,44981.67,Net Banking,2,S104
TXN1044119,2024-12-31,CUST100921,P3931,69207.58,UPI,10,S100
TXN1044120,2024-03-26,CUST102342,P7902,371240.78,Wallet,10,S116
TXN1044121,2024-08-12,CUST100874,P2443,13779.29,Credit Card,5,S110
TXN1044122,2025-04-07,CUST104980,P4172,100405.87,Credit Card,3,S103
TXN1044123,2024-06-23,CUST103735,P9809,136361.69,Debit Card,9,S111
TXN1044124,2025-06-24,CUST103921,P6471,45116.93,Credit Card,4,S105
TXN1044125,2025-07-20,CUST103817,P5349,101693.75,Wallet,7,S117
TXN1044126,2024-11-23,CUST102004,P4776,14459.11,Wallet,2,S101
TXN1044127,2025-12-10,CUST105349,P2118,38295.98,Cash,2,S118
TXN1044128,2025-09-03,CUST103501,P6880,176488.83,UPI,6,S116
TXN1044129,2024-10-10,CUST101187,P8592,50146.64,Cash,3,S102
TXN1044130,2024-10-25,CUST104902,P1874,101064.47,Net Banking,3,S117
TXN1044131,2024-05-11,CUST104756,P3113,277193.87,Cash,7,S109
TXN1044132,2024-05-11,CUST103497,P9934,10067.94,Cash,1,S116
TXN1044133,2024-07-04,CUST103996,P9323,131132.44,UPI,5,S111
TXN1044134,2025-01-12,CUST103313,P1681,240381.04,UPI,5,S109
TXN1044135,2025-02-24,CUST105935,P8032,319136.76,Debit Card,9,S100
TXN1044136,2025-03-03,CUST104660,P7838,100056.07,UPI,8,S100
TXN1044137,2024-11-29,CUST101022,P7351,178633.43,Credit Card,6,S111
TXN1044138,2024-12-16,CUST102968,P7499,13336.54,Debit Card,8,S106
TXN1044139,2024-02-05,CUST101061,P2077,96083.53,Wallet,2,S109
TXN1044140,2025-06-22,CUST100813,P4376,81068.23,Wallet,2,S117
TXN1044141,2024-02-15,CUST105490,P2602,59839.15,Wallet,4,S116
TXN1044142,2025-08-22,CUST103344,P1661,5040.63,Cash,8,S102
TXN1044143,2024-04-24,CUST100724,P5415,76225.47,Cash,5,S119
TXN1044144,2024-05-14,CUST100726,P7717,339970.07,Net Banking,10,S101
TXN1044145,2025-01-15,CUST102602,P4844,282189.42,Debit Card,8,S102
TXN1044146,2025-09-19,CUST105808,P6624,252722.64,Debit Card,9,S116
TXN1044147,2025-08-17,CUST102537,P2146,106540.73,Wallet,3,S112
TXN1044148,2025-09-01,CUST100243,P1424,153928.81,UPI,5,S119
TXN1044149,2024-01-24,CUST105371,P4864,51388.22,Cash,7,S107
TXN1044150,2025-02-04,CUST101967,P4872,437869.03,Credit Card,9,S111
TXN1044151,2025-07-24,CUST105033,P2510,296982.78,Wallet,6,S117
TXN1044152,2025-11-24,CUST102251,P7765,34759.4,Debit Card,2,S103
TXN1044153,2025-01-31,CUST105917,P4949,164675.84,Wallet,8,S106
TXN1044154,2024-02-05,CUST104809,P4382,262374.97,Credit Card,7,S119
TXN1044155,2024-08-15,CUST100953,P1830,90237.61,Debit Card,9,S100
TXN1044156,2025-10-22,CUST104326,P3554,189873.04,Debit Card,8,S118
TXN1044157,2024-01-21,CUST104738,P3916,113802.02,Wallet,9,S115
TXN1044158,2025-06-27,CUST100939,P5416,147352.54,Credit Card,3,S116
TXN1044159,2025-07-11,CUST100834,P5813,195096.51,Net Banking,10,S102
TXN1044160,2025-12-13,CUST101850,P5796,105534.74,Debit Card,5,S112
TXN1044161,2024-10-11,CUST100206,P1008,30037.05,Debit Card,2,S106
TXN1044162,2025-01-31,CUST103646,P3245,214950.8,Cash,7,S106
TXN1044163,2025-04-27,CUST105522,P2935,58314.47,Debit Card,6,S116
TXN1044164,2025-10-16,CUST100507,P8945,25000.34,Cash,2,S119
TXN1044165,2024-06-08,CUST103394,P2860,330932.74,Debit Card,7,S101
TXN1044166,2025-02-02,CUST101354,P1589,93547.73,Credit Card,3,S100
TXN1044167,2025-12-03,CUST102042,P9683,138165.8,Net Banking,5,S105
TXN1044168,2024-05-13,CUST105323,P8762,240897.4,Wallet,5,S119
TXN1044169,2025-04-13,CUST100023,P6808,156960.34,Wallet,4,S100
TXN1044170,2025-02-10,CUST103317,P4656,39581.62,Debit Card,7,S107
TXN1044171,2025-07-06,CUST104841,P2029,5095.71,Debit Card,1,S111
TXN1044172,2024-05-30,CUST101713,P2233,336807.68,Wallet,10,S103
TXN1044173,2025-12-21,CUST103625,P1996,438594.03,UPI,10,S116
TXN1044174,2024-11-15,CUST103633,P5807,238617.17,Credit Card,9,S110
TXN1044175,2024-02-11,CUST101566,P6110,2580.96,Wallet,1,S109
TXN1044176,2024-02-24,CUST105397,P5439,316559.63,Wallet,10,S113
TXN1044177,2024-08-08,CUST100097,P4963,84005.48,UPI,5,S110
TXN1044178,2025-04-26,CUST104092,P6411,198641.62,Net Banking,5,S111
TXN1044179,2025-05-04,CUST103477,P3890,3015.92,Wallet,8,S107
TXN1044180,2024-01-22,CUST100792,P1762,76652.55,Wallet,4,S101
TXN1044181,2024-03-20,CUST101176,P3947,447217.22,Credit Card,10,S102
TXN1044182,2025-11-02,CUST103714,P5988,49767.72,Wallet,6,S114
TXN1044183,2024-06-12,CUST101021,P5614,114289.91,Debit Card,3,S107
TXN1044184,2024-12-09,CUST100281,P7862,263829.45,Credit Card,6,S115
TXN1044185,2025-12-24,CUST101904,P9635,289333.78,Credit Card,8,S108
TXN1044186,2024-06-11,CUST105248,P6867,122182.59,Net Banking,8,S115
TXN1044187,2025-01-18,CUST101186,P7030,38361.65,UPI,8,S115
TXN1044188,2025-06-20,CUST104252,P4303,36329.01,Net Banking,1,S103
TXN1044189,2024-09-23,CUST100993,P6691,430019.95,Credit Card,10,S106
TXN1044190,2025-08-30,CUST100674,P7396,100227.59,Cash,8,S107
TXN1044191,2024-04-09,CUST100396,P2719,134760.69,Debit Card,5,S104
TXN1044192,2024-04-17,CUST102911,P9470,29812.56,Credit Card,5,S105
TXN1044193,2025-05-18,CUST102451,P5022,40584.86,Net Banking,2,S111
TXN1044194,2024-01-14,CUST103666,P1077,129952.19,Wallet,9,S105
TXN1044195,2025-06-25,CUST100914,P2666,108414.22,Cash,6,S106
TXN1044196,2025-07-17,CUST103622,P2396,115842.59,Wallet,3,S114
TXN1044197,2025-05-21,CUST105663,P3539,128844.85,Cash,10,S114
TXN1044198,2025-04-16,CUST101508,P4427,224695.65,Debit Card,5,S118
TXN1044199,2025-02-13,CUST101299,P5553,54352.51,Wallet,4,S104
TXN1044200,2025-05-03,CUST105800,P7720,122628.37,Wallet,5,S110
TXN1044201,2025-12-10,CUST104409,P9857,50053.96,Net Banking,2,S111
TXN1044202,2024-01-19,CUST102031,P5314,82322.97,Credit Card,9,S115
TXN1044203,2024-02-18,CUST103991,P5170,14802.1,Cash,3,S115
TXN1044204,2025-05-24,CUST104645,P6250,250625.94,Credit Card,7,S119
TXN1044205,2024-05-09,CUST105307,P7891,204042.96,Debit Card,10,S106
TXN1044206,2025-11-05,CUST101211,P4704,79549.4,Wallet,3,S119
TXN1044207,2024-01-10,CUST101916,P7815,87082.59,Cash,7,S104
TXN1044208,2025-12-12,CUST102875,P7238,110458.23,Debit Card,6,S108
TXN1044209,2025-04-07,CUST102766,P8577,847193.81,Net Banking,193,S102
TXN1044210,2025-12-24,CUST105084,P2646,55205.98,Credit Card,10,S115
TXN1044211,2024-07-21,CUST104178,P9494,114335.26,Cash,5,S116
TXN1044212,2025-06-11,CUST100263,P9205,367563.0,Net Banking,10,S113
TXN1044213,2025-05-16,CUST100329,P3006,302257.81,UPI,7,S104
TXN1044214,2025-01-24,CUST101131,P7529,7273.89,Net Banking,9,S100
TXN1044215,2025-04-02,CUST105176,P7066,21879.24,Net Banking,8,S118
TXN1044216,2024-10-31,CUST101987,P4411,400654.84,Debit Card,10,S111
TXN1044217,2025-10-01,CUST105294,P6762,49907.23,UPI,1,S115
TXN1044218,2024-04-12,CUST103002,P1163,155736.83,UPI,7,S117
TXN1044219,2024-02-11,CUST102875,P3665,164349.32,Debit Card,4,S113
TXN1044220,2025-02-11,CUST104702,P3027,207994.21,Debit Card,6,S105
TXN1044221,2024-06-28,CUST102406,P9588,160044.1,Net Banking,8,S118
TXN1044222,2024-12-20,CUST101221,P6511,126613.09,UPI,5,S101
TXN1044223,2025-03-26,CUST104899,P7356,460869.91,Debit Card,10,S106
TXN1044224,2024-07-06,CUST105633,P9950,63667.07,Cash,7,S110
TXN1044225,2024-02-01,CUST103589,P8926,206401.16,Credit Card,7,S102
TXN1044226,2024-06-27,CUST100951,P1217,13710.93,Net Banking,1,S119
TXN1044227,2025-08-11,CUST101705,P6787,133210.04,UPI,3,S109
TXN1044228,2025-11-03,CUST104965,P1120,65010.46,Wallet,2,S108
TXN1044229,2024-09-08,CUST102155,P7072,387826.32,UPI,8,S107
TXN1044230,2025-05-27,CUST103308,P7323,290666.82,Credit Card,6,S109
TXN1044231,2024-09-12,CUST101957,P2079,85729.46,Cash,8,S104
TXN1044232,2024-09-17,CUST104224,P2918,11321.11,UPI,3,S101
TXN1044233,2024-03-19,CUST100482,P2398,23588.78,Wallet,2,S114
TXN1044234,2025-08-30,CUST100487,P7292,59156.44,UPI,9,S119
TXN1044235,2024-01-10,CUST104147,P5661,401235.56,Debit Card,10,S104
TXN1044236,2024-07-12,CUST105429,P1325,411962.7,Net Banking,10,S100
TXN1044237,2025-12-10,CUST102060,P1544,259389.52,Wallet,9,S108
TXN1044238,2024-03-04,CUST102591,P8312,66929.25,Debit Card,3,S105
TXN1044239,2024-01-13,CUST103541,P8413,47023.54,Debit Card,1,S112
TXN1044240,2024-10-22,CUST101627,P6806,18595.77,Cash,6,S109
TXN1044241,2024-12-27,CUST103581,P6724,329504.54,Debit Card,10,S115
TXN1044242,2025-06-21,CUST101202,P6469,119779.17,Credit Card,10,S114
TXN1044243,2024-12-07,CUST105949,P9067,114150.18,Net Banking,3,S112
TXN1044244,2024-04-01,CUST102244,P2995,155675.06,Debit Card,10,S118
TXN1044245,2024-01-01,CUST100519,P9619,186305.36,Cash,4,S116
TXN1044246,2025-02-18,CUST103217,P5203,130548.94,Debit Card,9,S118
TXN1044247,2025-06-04,CUST105832,P1739,53364.75,Cash,2,S107
TXN1044248,2025-09-02,CUST105736,P8920,34863.38,Credit Card,6,S111
TXN1044249,2024-06-15,CUST101288,P1079,93763.0,Cash,3,S111
TXN1044250,2025-11-30,CUST102305,P7653,86992.75,Debit Card,3,S118
TXN1044251,2025-05-03,CUST102530,P1321,245001.75,UPI,8,S116
TXN1044252,2024-09-17,CUST101600,P7482,361867.79,UPI,8,S103
TXN1044253,2024-10-27,CUST100921,P3693,206455.91,UPI,6,S112
TXN1044254,2025-12-07,CUST105017,P7517,79897.99,Debit Card,5,S115
TXN1044255,2024-11-18,CUST101634,P2169,59536.02,Debit Card,2,S101
TXN1044256,2025-05-08,CUST101960,P3866,205297.23,UPI,10,S101
TXN1044257,2025-03-23,CUST102429,P8754,94911.94,Net Banking,7,S110
TXN1044258,2024-12-25,CUST102387,P6734,160670.14,Net Banking,8,S109
TXN1044259,2025-04-04,CUST104420,P8699,109985.29,Debit Card,7,S117
TXN1044260,2024-11-21,CUST103232,P8780,75325.78,Debit Card,4,S115
TXN1044261,2024-11-12,CUST103271,P1462,84905.86,UPI,6,S117
TXN1044262,2024-09-23,CUST101095,P3212,339673.05,Credit Card,8,S108
TXN1044263,2024-12-25,CUST105169,P7941,298561.7,UPI,6,S119
TXN1044264,2025-08-27,CUST101114,P8607,72285.54,Debit Card,4,S105
TXN1044265,2025-04-17,CUST100589,P5960,145451.93,Debit Card,4,S111
TXN1044266,2024-05-26,CUST105592,P5739,8172.43,Net Banking,2,S104
TXN1044267,2025-03-13,CUST101631,P4946,230941.71,Cash,9,S103
TXN1044268,2025-11-02,CUST104257,P8101,7720.78,UPI,1,S102
TXN1044269,2025-12-24,CUST101531,P3984,490557.82,Credit Card,10,S114
TXN1044270,2024-02-06,CUST104307,P7443,244457.61,UPI,5,S100
TXN1044271,2024-04-30,CUST102955,P8100,15537.85,Wallet,2,S107
TXN1044272,2024-08-20,CUST102214,P3547,198637.08,Debit Card,5,S118
TXN1044273,2024-01-13,CUST102461,P4589,108217.81,Net Banking,5,S107
TXN1044274,2024-04-06,CUST104019,P6210,216982.26,Net Banking,10,S106
TXN1044275,2024-07-26,CUST105530,P8320,14341.98,Wallet,4,S108
TXN1044276,2024-11-13,CUST102115,P8306,83727.94,UPI,9,S109
TXN1044277,2025-08-03,CUST103290,P3314,55483.47,Cash,6,S115
TXN1044278,2025-12-04,CUST104033,P3135,273780.55,Net Banking,8,S119
TXN1044279,2025-09-06,CUST102302,P5667,118135.82,Net Banking,7,S109
TXN1044280,2024-06-12,CUST102714,P5873,271922.56,Wallet,10,S105
TXN1044281,2025-09-01,CUST103414,P8210,118339.48,Credit Card,5,S110
TXN1044282,2025-03-21,CUST101929,P5568,135544.23,Credit Card,4,S103
TXN1044283,2024-10-15,CUST104245,P4668,4902.73,Cash,1,S111
TXN1044284,2024-10-06,CUST103735,P4867,52522.13,Debit Card,3,S115
TXN1044285,2024-11-29,CUST104721,P1190,207734.0,Debit Card,5,S106
TXN1044286,2024-03-04,CUST104750,P2548,44667.41,Wallet,3,S109
TXN1044287,2025-06-13,CUST104644,P6375,108628.93,Credit Card,10,S103
TXN1044288,2025-03-02,CUST100133,P3803,212012.98,Wallet,5,S107
TXN1044289,2025-01-28,CUST105239,P2751,32915.28,UPI,1,S108
TXN1044290,2025-11-19,CUST103740,P2110,349864.04,Wallet,7,S109
TXN1044291,2025-07-10,CUST104342,P5612,260203.93,Net Banking,9,S116
TXN1044292,2025-10-26,CUST100120,P6830,285994.77,Debit Card,8,S116
TXN1044293,2025-06-04,CUST105108,P1450,335452.75,UPI,7,S114
TXN1044294,2025-01-25,CUST105572,P2445,482111.98,Wallet,177,S107
TXN1044295,2025-01-10,CUST101185,P4471,3689.32,Credit Card,2,S117
TXN1044296,2024-06-06,CUST105351,P9472,70869.07,Wallet,2,S112
TXN1044297,2024-06-21,CUST104800,P9641,26273.79,UPI,5,S115
TXN1044298,2024-08-07,CUST101305,P4482,450929.71,Cash,10,S113
TXN1044299,2024-09-12,CUST103642,P5601,76358.56,UPI,2,S103
TXN1044300,2025-08-13,CUST105662,P5507,44594.67,UPI,1,S110
TXN1044301,2024-09-14,CUST103654,P4283,11565.26,Debit Card,3,S111
TXN1044302,2025-12-01,CUST100866,P9881,315015.6,Wallet,10,S106
TXN1044303,2025-08-09,CUST101187,P2879,9874.49,Net Banking,5,S108
TXN1044304,2025-11-06,CUST104864,P3123,59768.94,UPI,4,S117
TXN1044305,2024-12-30,CUST105469,P2234,43999.15,Debit Card,2,S118
TXN1044306,2025-11-05,CUST104844,P1663,389627.88,Credit Card,10,S110
TXN1044307,2024-08-03,CUST101070,P6253,255131.77,UPI,7,S117
TXN1044308,2024-07-02,CUST104938,P9110,16332.39,Debit Card,3,S103
TXN1044309,2025-01-08,CUST101478,P5523,93525.94,Cash,3,S100
TXN1044310,2025-11-01,CUST103497,P1244,343593.89,Net Banking,8,S104
TXN1044311,2025-11-14,CUST102587,P3251,107766.3,Cash,4,S114
TXN1044312,2024-07-08,CUST104657,P7835,779674.96,UPI,90,S117
TXN1044313,2025-01-01,CUST100024,P5628,11590.41,Wallet,2,S101
TXN1044314,2024-01-10,CUST102572,P4296,186149.74,UPI,9,S112
TXN1044315,2025-11-06,CUST100068,P9187,16715.06,Cash,3,S111
TXN1044316,2024-06-09,CUST101208,P6423,66990.87,Debit Card,2,S116
TXN1044317,2024-09-09,CUST102884,P8795,86133.53,Credit Card,8,S108
TXN1044318,2025-04-12,CUST100844,P7589,203379.92,Wallet,6,S118
TXN1044319,2024-08-12,CUST104292,P4972,161066.3,Debit Card,5,S117
TXN1044320,2025-03-01,CUST102190,P5163,60134.97,Net Banking,4,S118
TXN1044321,2025-01-08,CUST104509,P8773,40587.53,Credit Card,2,S117
TXN1044322,2024-06-07,CUST101977,P6674,71215.04,Cash,4,S105
TXN1044323,2025-11-21,CUST104268,P4673,284584.42,Debit Card,9,S101
TXN1044324,2024-03-07,CUST103358,P4716,119801.37,Wallet,6,S109
TXN1044325,2024-05-31,CUST101696,P8852,223255.33,Cash,6,S118
TXN1044326,2025-07-12,CUST104822,P3540,11441.85,Credit Card,2,S100
TXN1044327,2025-05-27,CUST101354,P4253,154008.49,Cash,4,S109
TXN1044328,2025-11-06,CUST101900,P1281,138601.37,Cash,3,S115
TXN1044329,2024-09-02,CUST101865,P2154,352533.85,Wallet,8,S108
TXN1044330,2025-12-01,CUST105301,P6990,309858.89,Credit Card,10,S114
TXN1044331,2025-06-19,CUST103240,P1312,115943.2,Wallet,4,S112
TXN1044332,2024-10-01,CUST101175,P4377,45319.94,Debit Card,1,S105
TXN1044333,2025-06-20,CUST103612,P4492,225545.75,Wallet,8,S102
TXN1044334,2025-05-26,CUST102415,P2835,114030.34,Credit Card,5,S114
TXN1044335,2024-03-24,CUST102307,P6748,63221.0,Credit Card,8,S115
TXN1044336,2024-10-10,CUST105270,P9341,393014.66,Wallet,9,S107
TXN1044337,2025-12-05,CUST104286,P2555,42193.46,Debit Card,1,S110
TXN1044338,2024-11-10,CUST105194,P2233,30336.5,Net Banking,10,S100
TXN1044339,2025-08-06,CUST104729,P1291,36544.09,UPI,1,S110
TXN1044340,2024-05-22,CUST104780,P5938,200689.8,Net Banking,8,S102
TXN1044341,2025-11-17,CUST105784,P4016,104016.66,Net Banking,6,S118
TXN1044342,2025-06-17,CUST102309,P1337,48606.23,Net Banking,2,S104
TXN1044343,2025-05-21,CUST105172,P6112,49356.6,UPI,1,S102
TXN1044344,2025-12-04,CUST102896,P8057,176722.6,Cash,9,S104
TXN1044345,2025-05-11,CUST104443,P1203,4828.17,Debit Card,2,S113
TXN1044346,2024-04-21,CUST104492,P1177,43946.92,Debit Card,8,S111
TXN1044347,2024-07-14,CUST102917,P5625,14294.37,Cash,1,S108
TXN1044348,2024-02-16,CUST100457,P9455,357210.63,Net Banking,8,S109
TXN1044349,2024-12-14,CUST102069,P3238,64425.86,Wallet,3,S112
TXN1044350,2025-06-09,CUST101267,P3671,33469.5,Debit Card,6,S111
TXN1044351,2024-04-22,CUST101993,P6295,294912.02,Debit Card,6,S113
TXN1044352,2025-01-19,CUST101762,P4456,123463.86,Wallet,5,S113
TXN1044353,2025-08-06,CUST101228,P7782,451954.01,UPI,10,S107
TXN1044354,2025-04-09,CUST101264,P1955,25412.14,Net Banking,1,S100
TXN1044355,2024-08-08,CUST102270,P7911,140027.68,Debit Card,3,S115
TXN1044356,2024-09-28,CUST104532,P8332,110014.36,Wallet,3,S107
TXN1044357,2025-04-26,CUST101220,P5912,81672.61,Wallet,7,S108
TXN1044358,2024-07-15,CUST102284,P3987,134802.58,Net Banking,6,S106
TXN1044359,2024-11-07,CUST104046,P5239,7862.59,Cash,1,S114
TXN1044360,2025-12-24,CUST104712,P9811,42173.93,Wallet,4,S109
TXN1044361,2024-07-09,CUST101686,P9321,131335.42,Credit Card,7,S117
TXN1044362,2025-07-05,CUST101499,P5704,258266.88,Debit Card,9,S112
TXN1044363,2025-08-05,CUST102098,P8776,47362.34,Debit Card,1,S107
TXN1044364,2024-01-17,CUST102559,P9458,134809.2,Debit Card,4,S103
TXN1044365,2024-02-29,CUST102517,P2075,46171.65,Net Banking,1,S114
TXN1044366,2025-04-03,CUST101942,P1314,443071.46,Wallet,9,S108
TXN1044367,2025-11-23,CUST101553,P6138,8748.05,Cash,1,S101
TXN1044368,2024-11-21,CUST103169,P3033,162723.0,UPI,6,S116
TXN1044369,2024-04-25,CUST100918,P9534,11183.39,Wallet,2,S109
TXN1044370,2024-09-13,CUST100104,P8899,150527.88,Credit Card,5,S109
TXN1044371,2024-05-15,CUST103406,P6161,19673.13,Net Banking,2,S101
TXN1044372,2024-05-29,CUST105592,P8114,97925.62,Wallet,2,S110
TXN1044373,2025-03-11,CUST102021,P3129,41818.05,Debit Card,2,S113
TXN1044374,2025-03-17,CUST103414,P7654,16591.31,UPI,3,S100
TXN1044375,2024-05-03,CUST104548,P3028,12734.69,Wallet,7,S100
TXN1044376,2025-08-03,CUST102285,P9439,231261.49,Credit Card,9,S110
TXN1044377,2025-04-24,CUST103577,P8423,80661.57,Cash,5,S111
TXN1044378,2025-12-20,CUST101932,P1589,7607.36,Wallet,4,S114
TXN1044379,2025-03-05,CUST102400,P7190,105603.69,Cash,3,S108
TXN1044380,2025-09-02,CUST102442,P8606,34360.45,Net Banking,2,S116
TXN1044381,2025-10-04,CUST100866,P9232,201600.25,Cash,10,S110
TXN1044382,2024-10-26,CUST104077,P5278,65707.32,Debit Card,5,S113
TXN1044383,2025-02-01,CUST104195,P4583,7620.98,Wallet,9,S113
TXN1044384,2025-02-17,CUST105102,P1919,241841.72,Net Banking,7,S108
TXN1044385,2024-02-13,CUST101733,P6907,172394.91,Wallet,10,S101
TXN1044386,2025-11-20,CUST100168,P6765,54305.38,Net Banking,2,S117
TXN1044387,2024-07-04,CUST101495,P5642,149548.14,Cash,7,S117
TXN1044388,2024-10-27,CUST100057,P6014,97349.98,Debit Card,6,S115
TXN1044389,2025-03-20,CUST100421,P2405,21896.94,Cash,4,S110
TXN1044390,2024-08-15,CUST104487,P9242,95582.71,Cash,2,S100
TXN1044391,2024-07-31,CUST105534,P5609,143752.91,Net Banking,6,S117
TXN1044392,2024-04-16,CUST103434,P4558,382860.31,Credit Card,9,S107
TXN1044393,2025-05-11,CUST103629,P5608,245027.89,Credit Card,9,S118
TXN1044394,2024-02-16,CUST100624,P3867,36280.93,Wallet,2,S102
